id;cnae3;dcnae_agr3;provincia;anio;gradvinc;noprotra;noprovin;volneg;fact;num_bancos;pmc;target
672992;494;TRANSPORTE DE MERCANCIAS POR CARRETERA Y SERVICIOS DE MUDANZA;48;2008;2;3;0;24983.98;;;37.69;0
729411;259;FABRICACION DE OTROS PRODUCTOS METALICOS;01;2011;4;1;2;67499.5;;;;0
614643;494;TRANSPORTE DE MERCANCIAS POR CARRETERA Y SERVICIOS DE MUDANZA;30;2009;5;0;0;0;;;;0
466329;949;OTRAS ACTIVIDADES ASOCIATIVAS;28;2015;5;0;0;0;;;;0
802872;681;COMPRAVENTA DE BIENES INMOBILIARIOS POR CUENTA PROPIA;03;2016;2;3;0;3007.31;;;395.07;0
357920;960;OTROS SERVICIOS PERSONALES;46;2006;4;1;0;0;;;;0
880798;479;COMERCIO AL POR MENOR NO REALIZADO NI EN ESTABLECIMIENTOS. NI EN PUESTOS DE VENTA NI EN MERCADILLOS;28;2019;2;2;0;0.9;;;;1
188424;561;RESTAURANTES Y PUESTOS DE COMIDAS;35;1998;4;1;0;0;;;;0
765672;101;PROCESADO Y CONSERVACION DE CARNE Y ELABORACION DE PRODUCTOS CARNICOS;37;1991;1;3;4;122963.26;;;;0
802959;241;FABRICACION DE PRODUCTOS BASICOS DE HIERRO. ACERO Y FERROALEACIONES;03;2011;4;0;2;49257.69;;;;0
79129;711;SERVICIOS TECNICOS DE ARQUITECTURA E INGENIERIA Y OTRAS ACTIVIDADES;28;1978;5;0;0;0;;;406.92;0
468991;461;INTERMEDIARIOS DEL COMERCIO;12;2015;5;0;0;0;;;;0
518811;681;COMPRAVENTA DE BIENES INMOBILIARIOS POR CUENTA PROPIA;46;2002;5;0;0;0;;;;0
349652;476;COMERCIO AL POR MENOR DE ARTICULOS CULTURALES Y RECREATIVOS EN ESTABLECIMIENTOS ESPECIALIZADOS;37;2007;4;1;0;0;642.25;1;;0
271755;412;CONSTRUCCION DE EDIFICIOS;28;2000;5;0;0;0;;;3.56;0
492944;412;CONSTRUCCION DE EDIFICIOS;29;1990;5;0;0;0;;;;0
76331;432;INSTALACIONES ELECTRICAS. DE FONTANERIA Y OTRAS INSTALACIONES EN OBRAS DE CONSTRUCCION;38;;5;0;0;0;;;;0
491442;477;COMERCIO AL POR MENOR DE OTROS ARTICULOS EN ESTABLECIMIENTOS ESPECIALIZADOS;28;2000;4;1;0;0;;;;0
110846;081;EXTRACCION DE PIEDRA. ARENA Y ARCILLA;14;1992;1;3;1;5150.48;;;51.11;1
604654;141;CONFECCION DE PRENDAS DE VESTIR.EXCEPTO PELETERIA;45;2015;4;0;2;51126.63;;;;0
379641;461;INTERMEDIARIOS DEL COMERCIO;31;2010;1;4;3;50901.89;;;64.43;0
108782;561;RESTAURANTES Y PUESTOS DE COMIDAS;28;1984;4;1;1;171868.1;;;0;0
95097;829;ACTIVIDADES DE APOYO A LAS EMPRESAS;38;1980;5;0;0;0;;;;0
498944;463;COMERCIO AL POR MAYOR DE PRODUCTOS ALIMENTICIOS. BEBIDAS Y TABACO;23;2002;5;0;0;0;;;0.62;0
88532;855;OTRA EDUCACION;46;1983;1;6;3;674594.21;;;64.14;1
506468;477;COMERCIO AL POR MENOR DE OTROS ARTICULOS EN ESTABLECIMIENTOS ESPECIALIZADOS;04;1986;5;0;0;0;;;;0
33095;107;FABRICACION DE PRODUCTOS DE PANADERIA Y PASTAS ALIMENTICIAS;48;1985;5;0;0;0;;;;0
638977;631;"PROCESO DE DATOS. HOSTING Y ACTIVIDADES RELACIONADAS; PORTALES WEB";28;2017;5;0;0;0;;;;0
611545;469;COMERCIO AL POR MAYOR NO ESPECIALIZADO;28;2012;2;4;0;11326.2;;;;0
319812;467;OTRO COMERCIO AL POR MAYOR ESPECIALIZADO;25;1995;4;1;0;609.52;;;83.88;1
367134;351;PRODUCCION. TRANSPORTE Y DISTRIBUCION DE ENERGIA ELECTRICA;27;2007;4;1;0;30811.67;;;;0
736431;682;ALQUILER DE BIENES INMOBILIARIOS POR CUENTA PROPIA;11;2014;4;1;0;-218.48;;;;1
352888;463;COMERCIO AL POR MAYOR DE PRODUCTOS ALIMENTICIOS. BEBIDAS Y TABACO;28;2002;5;0;0;0;;;;0
819929;551;HOTELES Y ALOJAMIENTOS SIMILARES;38;2010;5;0;0;1.76;;;0.05;0
106136;433;ACABADO DE EDIFICIOS;43;1985;5;0;0;502.17;;;;0
152732;014;PRODUCCION GANADERA;37;1994;4;2;2;643391.31;33827.86;1;413.5;0
707409;478;COMERCIO AL POR MENOR EN PUESTOS DE VENTA Y MERCADILLOS;41;2013;5;0;0;0;;;;0
827044;351;PRODUCCION. TRANSPORTE Y DISTRIBUCION DE ENERGIA ELECTRICA;28;2007;1;2;1;312308.2;;;;0
435703;452;MANTENIMIENTO Y REPARACION DE VEHICULOS DE MOTOR;39;1998;2;4;0;14448.7;24294.3;5;;1
856637;014;PRODUCCION GANADERA;41;2010;2;3;0;7238.42;;;;0
776109;472;COMERCIO AL POR MENOR DE PRODUCTOS ALIMENTICIOS. BEBIDAS Y TABACO EN ESTABLECIMIENTOS ESPECIALIZADOS;16;2000;2;2;0;1109.51;;;89.56;0
329320;741;ACTIVIDADES DE DISEÑO ESPECIALIZADO;03;1999;5;0;0;0;;;;0
484136;412;CONSTRUCCION DE EDIFICIOS;38;1989;5;0;1;0;;;;0
510221;563;ESTABLECIMIENTOS DE BEBIDAS;28;1989;1;3;1;5422.27;629.49;1;0.1;0
806039;681;COMPRAVENTA DE BIENES INMOBILIARIOS POR CUENTA PROPIA;07;2011;4;1;0;34237.92;;;;0
432806;682;ALQUILER DE BIENES INMOBILIARIOS POR CUENTA PROPIA;08;2013;2;3;0;926.96;;;;0
761740;475;COMERCIO AL POR MENOR DE OTROS ARTICULOS DE USO DOMESTICO EN ESTABLECIMIENTOS ESPECIALIZADOS;15;2009;1;3;2;12335.14;;;;1
764909;682;ALQUILER DE BIENES INMOBILIARIOS POR CUENTA PROPIA;21;1996;5;0;0;0;;;;0
214485;014;PRODUCCION GANADERA;49;2000;2;2;0;0;;;386.5;0
653820;464;COMERCIO AL POR MAYOR DE PRODUCTOS DE USO DOMESTICO;28;2018;1;4;6;564787.42;;;50.09;1
819509;463;COMERCIO AL POR MAYOR DE PRODUCTOS ALIMENTICIOS. BEBIDAS Y TABACO;35;2013;5;0;0;-683.84;;;;0
816052;561;RESTAURANTES Y PUESTOS DE COMIDAS;31;2012;1;3;2;86438.14;34486.13;2;9.8;1
292574;749;OTRAS ACTIVIDADES PROFESIONALES. CIENTIFICAS Y TECNICAS N.C.O.P.;45;2003;4;1;0;0;;;;0
29038;259;FABRICACION DE OTROS PRODUCTOS METALICOS;28;1988;4;1;0;97858.16;;;;0
117563;412;CONSTRUCCION DE EDIFICIOS;03;1995;5;0;0;14.48;;;;0
3032;274;FABRICACION DE LAMPARAS Y APARATOS ELECTRICOS DE ILUMINACION;14;1984;5;0;0;0;;;56.18;0
241453;463;COMERCIO AL POR MAYOR DE PRODUCTOS ALIMENTICIOS. BEBIDAS Y TABACO;28;1991;1;4;1;33391.42;1894.64;1;40.54;1
870118;749;OTRAS ACTIVIDADES PROFESIONALES. CIENTIFICAS Y TECNICAS N.C.O.P.;28;2016;2;2;0;275.88;;;;0
656750;682;ALQUILER DE BIENES INMOBILIARIOS POR CUENTA PROPIA;42;2018;5;0;0;0;;;;0
564925;211;FABRICACION DE PRODUCTOS FARMACEUTICOS DE BASE;08;2008;4;1;0;0;;;;0
827907;552;ALOJAMIENTOS TURISTICOS Y OTROS ALOJAMIENTOS DE CORTA ESTANCIA;28;2013;2;3;2;57470.68;;;;0
242622;467;OTRO COMERCIO AL POR MAYOR ESPECIALIZADO;28;2005;5;0;0;230.72;;;;0
786843;951;REPARACION DE ORDENADORES Y EQUIPOS DE COMUNICACIÓN;30;1984;4;1;1;4286.16;;;29.1;0
253781;412;CONSTRUCCION DE EDIFICIOS;46;1996;5;0;0;0;;;;0
180496;477;COMERCIO AL POR MENOR DE OTROS ARTICULOS EN ESTABLECIMIENTOS ESPECIALIZADOS;07;2000;5;0;0;0;;;;0
629978;463;COMERCIO AL POR MAYOR DE PRODUCTOS ALIMENTICIOS. BEBIDAS Y TABACO;46;2016;5;0;0;0;;;2.11;0
419396;011;CULTIVOS NO PERENNES;04;2010;4;1;1;344.54;;;;0
128664;561;RESTAURANTES Y PUESTOS DE COMIDAS;33;1986;4;1;0;0;24236.45;4;0.36;0
658344;477;COMERCIO AL POR MENOR DE OTROS ARTICULOS EN ESTABLECIMIENTOS ESPECIALIZADOS;33;2014;2;3;0;24502.2;;;;1
247736;463;COMERCIO AL POR MAYOR DE PRODUCTOS ALIMENTICIOS. BEBIDAS Y TABACO;15;2008;5;0;0;0;;;;0
13296;451;VENTA DE VEHICULOS DE MOTOR;30;1982;5;0;0;0;;;;0
433499;477;COMERCIO AL POR MENOR DE OTROS ARTICULOS EN ESTABLECIMIENTOS ESPECIALIZADOS;28;2011;1;4;4;59053.18;4071.43;1;20.13;0
340534;172;FABRICACION DE ARTICULOS DE PAPEL Y DE CARTON;28;1999;1;4;6;179270.84;;;238.33;1
335265;463;COMERCIO AL POR MAYOR DE PRODUCTOS ALIMENTICIOS. BEBIDAS Y TABACO;30;2005;1;4;3;131141.07;;;86.02;1
368701;661;ACTIVIDADES AUXILIARES A LOS SERVICIOS FINANCIEROS. EXCEPTO SEGUROS Y FONDOS DE PENSIONES;48;2008;5;0;0;0;;;;0
654539;382;TRATAMIENTO Y ELIMINACION DE RESIDUOS;20;2014;2;2;0;3280.82;;;65.22;0
806814;476;COMERCIO AL POR MENOR DE ARTICULOS CULTURALES Y RECREATIVOS EN ESTABLECIMIENTOS ESPECIALIZADOS;07;2021;2;2;0;1027.23;;;0;0
309047;465;COMERCIO AL POR MAYOR DE EQUIPOS PARA LAS TECNOLOGIAS DE LA INFORMACION Y LAS COMUNICACIONES;24;1995;4;1;0;0;;;;0
532375;920;ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS;28;2002;5;0;0;0;22320.05;1;0.01;0
766754;682;ALQUILER DE BIENES INMOBILIARIOS POR CUENTA PROPIA;28;1990;1;4;1;13411.84;;;;0
783484;451;VENTA DE VEHICULOS DE MOTOR;24;2015;1;4;1;7570.44;;;;0
578571;461;INTERMEDIARIOS DEL COMERCIO;27;2014;5;0;0;0;;;;0
512733;681;COMPRAVENTA DE BIENES INMOBILIARIOS POR CUENTA PROPIA;21;2005;5;0;1;0;;;;0
849051;949;OTRAS ACTIVIDADES ASOCIATIVAS;33;1986;2;2;0;849.75;;;;0
75728;432;INSTALACIONES ELECTRICAS. DE FONTANERIA Y OTRAS INSTALACIONES EN OBRAS DE CONSTRUCCION;15;1994;5;0;0;0;;;2783.53;0
145921;172;FABRICACION DE ARTICULOS DE PAPEL Y DE CARTON;28;1998;1;3;1;64486.4;;;136.82;0
770944;412;CONSTRUCCION DE EDIFICIOS;07;2000;4;2;0;1723.85;;;;0
112057;104;FABRICACION DE ACEITES Y GRASAS VEGETALES Y ANIMALES;08;1948;1;5;3;885982.77;;;70.01;0
486731;711;SERVICIOS TECNICOS DE ARQUITECTURA E INGENIERIA Y OTRAS ACTIVIDADES;17;1997;1;4;6;91729.76;;;84.34;0
532396;611;TELECOMUNICACIONES POR CABLE;28;2000;5;0;0;0;;;199.76;0
326293;411;PROMOCION INMOBILIARIA;50;2003;5;0;0;0;;;;0
444220;642;ACTIVIDADES DE LAS SOCIEDADES HOLDING;28;1998;2;2;0;1661.8;;;;0
22638;682;ALQUILER DE BIENES INMOBILIARIOS POR CUENTA PROPIA;07;1986;2;4;0;159759.36;;;2038.74;0
848802;682;ALQUILER DE BIENES INMOBILIARIOS POR CUENTA PROPIA;29;2016;4;1;0;123;;;;0
41588;255;"FORJA.ESTAMPACION Y EMBUTICION DE METALES; METALURGIA DE POLVOS";48;1984;5;0;0;0;;;;0
304084;351;PRODUCCION. TRANSPORTE Y DISTRIBUCION DE ENERGIA ELECTRICA;25;2006;4;1;3;1021499;;;332.16;0
765724;451;VENTA DE VEHICULOS DE MOTOR;40;2007;4;2;2;233149.28;;;54.79;0
300806;561;RESTAURANTES Y PUESTOS DE COMIDAS;30;2001;5;0;0;0;;;;0
185118;433;ACABADO DE EDIFICIOS;08;2002;5;0;0;0;;;;0
235463;432;INSTALACIONES ELECTRICAS. DE FONTANERIA Y OTRAS INSTALACIONES EN OBRAS DE CONSTRUCCION;18;2005;5;0;0;0;;;;0
541897;477;COMERCIO AL POR MENOR DE OTROS ARTICULOS EN ESTABLECIMIENTOS ESPECIALIZADOS;08;2009;5;0;0;0;;;;0
736441;467;OTRO COMERCIO AL POR MAYOR ESPECIALIZADO;08;2008;1;2;2;73243.49;;;113.17;0
857085;383;VALORIZACION;;2009;4;2;0;2783.6;;;;0
320098;620;PROGRAMACION. CONSULTORIA Y OTRAS ACTIVIDADES RELACIONADAS CON LA INFORMATICA;25;1999;5;0;0;0.71;;;;0
50394;683;ACTIVIDADES INMOBILIARIAS POR CUENTA DE TERCEROS;41;1994;2;4;0;45518.15;;;165.85;0
777060;960;OTROS SERVICIOS PERSONALES;17;1993;1;4;3;19151.18;6856.9;5;;1
19727;749;OTRAS ACTIVIDADES PROFESIONALES. CIENTIFICAS Y TECNICAS N.C.O.P.;46;1988;5;0;0;848.3;;;;0
283879;477;COMERCIO AL POR MENOR DE OTROS ARTICULOS EN ESTABLECIMIENTOS ESPECIALIZADOS;17;1996;4;1;0;0;2277.14;1;;0
473868;561;RESTAURANTES Y PUESTOS DE COMIDAS;03;2006;4;1;0;0;;;;1
179840;422;CONSTRUCCION DE REDES;15;2002;4;1;0;0;7317.05;1;65.58;0
518056;563;ESTABLECIMIENTOS DE BEBIDAS;08;1997;5;0;0;0;;;;0
863448;259;FABRICACION DE OTROS PRODUCTOS METALICOS;28;2000;4;1;2;4005.08;;;;0
594745;949;OTRAS ACTIVIDADES ASOCIATIVAS;32;2009;5;0;0;0;;;;0
415097;432;INSTALACIONES ELECTRICAS. DE FONTANERIA Y OTRAS INSTALACIONES EN OBRAS DE CONSTRUCCION;41;2005;5;0;0;0;;;;0
756918;222;FABRICACION DE PRODUCTOS DE PLASTICO;46;2022;2;2;0;133252.08;;;;0
870680;422;CONSTRUCCION DE REDES;03;2014;4;1;1;443387;;;;0
833893;691;ACTIVIDADES JURIDICAS;28;2020;1;3;1;3234.74;;;;1
842336;477;COMERCIO AL POR MENOR DE OTROS ARTICULOS EN ESTABLECIMIENTOS ESPECIALIZADOS;36;2017;1;2;1;10126.32;;;0.36;1
415433;551;HOTELES Y ALOJAMIENTOS SIMILARES;39;2007;4;1;0;0;;;;0
150310;433;ACABADO DE EDIFICIOS;28;2002;5;0;0;0;;;;0
633346;461;INTERMEDIARIOS DEL COMERCIO;08;2009;1;3;1;5382.83;;;1.52;0
648965;711;SERVICIOS TECNICOS DE ARQUITECTURA E INGENIERIA Y OTRAS ACTIVIDADES;28;2012;4;1;2;75221.92;;;950.58;0
550622;351;PRODUCCION. TRANSPORTE Y DISTRIBUCION DE ENERGIA ELECTRICA;41;2010;5;0;0;0;;;;0
282461;522;ACTIVIDADES ANEXAS AL TRANSPORTE;08;2005;2;4;1;51064.42;;;;0
780945;014;PRODUCCION GANADERA;21;2006;1;4;3;40915.86;;;199.13;0
504191;472;COMERCIO AL POR MENOR DE PRODUCTOS ALIMENTICIOS. BEBIDAS Y TABACO EN ESTABLECIMIENTOS ESPECIALIZADOS;15;2000;1;4;2;5396.71;;;;1
717927;691;ACTIVIDADES JURIDICAS;50;2021;2;2;0;5192.77;;;;0
364797;561;RESTAURANTES Y PUESTOS DE COMIDAS;45;2000;5;0;0;0;7968.23;4;4.22;0
861232;741;ACTIVIDADES DE DISEÑO ESPECIALIZADO;28;2021;2;3;0;6479.17;;;;0
347960;466;COMERCIO AL POR MAYOR DE OTRA MAQUINARIA. EQUIPOS Y SUMINISTROS;13;2007;2;3;0;22323.04;;;69.91;1
362967;012;CULTIVOS PERENNES;23;1968;2;2;0;0;;;;0
667977;862;ACTIVIDADES MEDICAS Y ODONTOLOGICAS;01;2003;2;4;0;15817.45;;;;0
328756;473;COMERCIO AL POR MENOR DE COMBUSTIBLE PARA LA AUTOMOCION EN ESTABLECIMIENTOS ESPECIALIZADOS;03;1996;4;1;2;102603.24;;;167.33;0
369410;382;TRATAMIENTO Y ELIMINACION DE RESIDUOS;14;2006;4;0;1;10899.08;;;187.46;0
596703;691;ACTIVIDADES JURIDICAS;15;2009;5;0;0;0;;;;0
220204;711;SERVICIOS TECNICOS DE ARQUITECTURA E INGENIERIA Y OTRAS ACTIVIDADES;08;1999;5;0;0;0;;;;0
510428;721;INVESTIGACION Y DESARROLLO EXPERIMENTAL EN CIENCIAS NATURALES Y TECNICAS;28;1997;4;2;1;29912.05;;;68.57;0
93846;711;SERVICIOS TECNICOS DE ARQUITECTURA E INGENIERIA Y OTRAS ACTIVIDADES;09;1997;5;0;0;0;;;0.07;0
252176;351;PRODUCCION. TRANSPORTE Y DISTRIBUCION DE ENERGIA ELECTRICA;02;1990;5;0;0;0;;;;0
479762;812;ACTIVIDADES DE LIMPIEZA;17;2017;5;0;0;0;;;;0
183621;467;OTRO COMERCIO AL POR MAYOR ESPECIALIZADO;30;1995;1;3;5;291031.35;373.54;1;103.42;1
792865;692;ACTIVIDADES DE CONTABILIDAD. TENEDURIA DE LIBROS. AUDITORIA Y ASESORIA FISCAL;36;1994;5;0;0;506.74;;;57.6;0
113445;332;INSTALACION DE MAQUINAS Y EQUIPOS INDUSTRIALES;22;1984;4;1;1;229695.57;5376.78;1;59.67;0
156999;451;VENTA DE VEHICULOS DE MOTOR;46;1996;5;0;0;0;;;;0
254343;521;DEPOSITO Y ALMACENAMIENTO;22;2000;1;6;3;398834.81;;;146.82;0
741419;772;ALQUILER DE EFECTOS PERSONALES Y ARTICULOS DE USO DOMESTICO;28;2015;1;5;3;33347.03;;;;0
36363;681;COMPRAVENTA DE BIENES INMOBILIARIOS POR CUENTA PROPIA;28;1992;1;4;6;592236.15;;;18.51;0
655296;639;OTROS SERVICIOS DE INFORMACION;29;2018;5;0;0;0;;;;0
505959;681;COMPRAVENTA DE BIENES INMOBILIARIOS POR CUENTA PROPIA;46;1999;5;0;0;0;;;;0
670890;862;ACTIVIDADES MEDICAS Y ODONTOLOGICAS;08;2011;5;0;1;34.38;;;;0
665729;433;ACABADO DE EDIFICIOS;17;2016;5;0;0;0;;;;0
557201;453;COMERCIO DE REPUESTOS Y ACCESORIOS DE VEHICULOS DE MOTOR;23;2006;1;3;4;60439.1;;;;0
331675;133;ACABADOS DE TEXTILES;08;1993;1;4;2;36035.05;;;58.5;0
497737;310;FABRICACION DE MUEBLES;41;1997;1;4;5;195230.26;;;28.14;0
400709;477;COMERCIO AL POR MENOR DE OTROS ARTICULOS EN ESTABLECIMIENTOS ESPECIALIZADOS;20;2003;4;1;0;0;1637.13;2;2.54;0
762615;561;RESTAURANTES Y PUESTOS DE COMIDAS;17;2017;2;3;0;25303.83;;;;1
653270;681;COMPRAVENTA DE BIENES INMOBILIARIOS POR CUENTA PROPIA;28;2009;2;3;1;15972.62;;;;0
236575;855;OTRA EDUCACION;28;2001;1;4;1;470117.8;;;0.38;0
76238;451;VENTA DE VEHICULOS DE MOTOR;09;1990;5;0;0;0;;;8.95;0
469236;821;ACTIVIDADES ADMINISTRATIVAS Y AUXILIARES DE OFICINA;29;2011;2;4;0;737.09;;;;1
841017;477;COMERCIO AL POR MENOR DE OTROS ARTICULOS EN ESTABLECIMIENTOS ESPECIALIZADOS;29;2017;5;0;0;246.69;;;0.44;0
610130;561;RESTAURANTES Y PUESTOS DE COMIDAS;07;2008;4;1;0;0;33045.23;2;1.4;0
45356;749;OTRAS ACTIVIDADES PROFESIONALES. CIENTIFICAS Y TECNICAS N.C.O.P.;28;1989;5;0;0;0;;;;0
874735;451;VENTA DE VEHICULOS DE MOTOR;28;2015;5;0;0;0;;;;1
536676;692;ACTIVIDADES DE CONTABILIDAD. TENEDURIA DE LIBROS. AUDITORIA Y ASESORIA FISCAL;46;2005;2;3;1;7799.17;;;326.31;0
18169;551;HOTELES Y ALOJAMIENTOS SIMILARES;30;1990;4;1;0;11333.45;;;54.81;0
646041;803;ACTIVIDADES DE INVESTIGACION;50;2012;4;0;0;36400.23;;;10.91;0
814099;464;COMERCIO AL POR MAYOR DE PRODUCTOS DE USO DOMESTICO;08;2014;1;4;4;116866.29;35255.65;6;56.17;1
880173;932;ACTIVIDADES RECREATIVAS Y DE ENTRETENIMIENTO;14;2015;5;0;0;0;2197.39;1;0.56;0
10072;281;FABRICACION DE MAQUINARIA DE USO GENERAL;08;1983;5;0;0;0;;;;0
301327;812;ACTIVIDADES DE LIMPIEZA;26;2010;2;3;0;1173.31;;;;0
481424;469;COMERCIO AL POR MAYOR NO ESPECIALIZADO;28;1985;5;0;0;0;;;;0
545316;477;COMERCIO AL POR MENOR DE OTROS ARTICULOS EN ESTABLECIMIENTOS ESPECIALIZADOS;48;2006;4;0;1;136478.3;;;;0
74908;431;DEMOLICION Y PREPARACION DE TERRENOS;33;1993;5;0;0;0;;;;0
313625;452;MANTENIMIENTO Y REPARACION DE VEHICULOS DE MOTOR;11;1972;5;0;0;0;123.95;1;200.04;0
386517;952;REPARACION DE EFECTOS PERSONALES Y ARTICULOS DE USO DOMESTICO;38;2003;4;1;0;0;;;;0
260232;271;FABRICACION DE MOTORES. GENERADORES Y TRANSFORMADORES ELECTRICOS. Y DE APARATOS DE DISTRIBUCION Y CONTROL ELECTRICO;08;2001;4;0;1;1184.01;;;;0
566233;110;FABRICACION DE BEBIDAS;13;2005;5;0;0;0;;;;0
529103;469;COMERCIO AL POR MAYOR NO ESPECIALIZADO;46;2006;5;0;0;0;;;;0
461844;412;CONSTRUCCION DE EDIFICIOS;17;2010;2;4;0;2263.53;;;;0
336420;472;COMERCIO AL POR MENOR DE PRODUCTOS ALIMENTICIOS. BEBIDAS Y TABACO EN ESTABLECIMIENTOS ESPECIALIZADOS;28;1998;4;1;0;0;;;;0
701641;162;FABRICACION DE PRODUCTOS DE MADERA. CORCHO. CESTERIA Y ESPARTERIA;30;2018;1;3;2;29085.66;;;;0
734428;172;FABRICACION DE ARTICULOS DE PAPEL Y DE CARTON;04;2005;4;2;5;304884.07;;;70.96;0
741128;949;OTRAS ACTIVIDADES ASOCIATIVAS;13;2011;5;0;0;638.35;;;;0
851943;012;CULTIVOS PERENNES;41;2018;4;1;0;42564.91;;;;0
789692;279;FABRICACION DE OTRO MATERIAL Y EQUIPO ELECTRICO;33;2001;1;4;1;4530.5;;;406.05;0
201072;829;ACTIVIDADES DE APOYO A LAS EMPRESAS;08;2001;5;0;0;0;;;;0
63887;411;PROMOCION INMOBILIARIA;08;1994;5;0;0;0;;;;0
561443;532;OTRAS ACTIVIDADES POSTALES Y DE CORREOS;28;2004;5;0;0;0;;;;0
681919;461;INTERMEDIARIOS DEL COMERCIO;29;2017;1;4;1;19326.2;;;112.87;0
525033;282;FABRICACION DE OTRA MAQUINARIA DE USO GENERAL;41;2001;5;0;0;0;;;;0
360916;329;INDUSTRIAS MANUFACTURERAS N.C.O.P.;03;2008;4;0;1;25732.1;;;;0
477832;900;ACTIVIDADES DE CREACION. ARTISTICAS Y ESPECTACULOS;28;2010;1;2;1;76550.69;;;161.8;0
795964;452;MANTENIMIENTO Y REPARACION DE VEHICULOS DE MOTOR;41;1989;1;4;2;14281.81;1588.39;1;11.98;1
46963;012;CULTIVOS PERENNES;38;1996;2;3;0;41711.25;;;228.82;0
111281;431;DEMOLICION Y PREPARACION DE TERRENOS;28;1980;5;0;0;169.37;;;;0
645287;466;COMERCIO AL POR MAYOR DE OTRA MAQUINARIA. EQUIPOS Y SUMINISTROS;29;2011;2;4;0;113609.81;1012.54;1;8.35;1
569221;691;ACTIVIDADES JURIDICAS;28;2008;5;0;0;0;;;;0
789088;099;ACTIVIDADES DE APOYO A OTRAS INDUSTRIAS EXTRACTIVAS;32;2010;1;3;3;401336.2;;;150.54;0
784317;467;OTRO COMERCIO AL POR MAYOR ESPECIALIZADO;26;1994;2;3;0;14238.48;1011.98;2;62.53;1
695715;681;COMPRAVENTA DE BIENES INMOBILIARIOS POR CUENTA PROPIA;33;2015;4;1;0;555.71;;;;0
342569;303;CONSTRUCCION AERONAUTICA Y ESPACIAL Y SU MAQUINARIA;48;2004;1;7;10;2014945.77;;;50.76;0
546967;011;CULTIVOS NO PERENNES;03;2002;5;0;0;0;;;;0
549922;351;PRODUCCION. TRANSPORTE Y DISTRIBUCION DE ENERGIA ELECTRICA;08;2007;4;1;0;0;;;97.37;0
620286;563;ESTABLECIMIENTOS DE BEBIDAS;15;2007;5;0;0;0;;;;0
428817;702;ACTIVIDADES DE CONSULTORIA DE GESTION EMPRESARIAL;08;2008;1;4;6;136570.08;;;64.95;0
54179;469;COMERCIO AL POR MAYOR NO ESPECIALIZADO;08;1978;5;0;0;0;;;61.66;0
231612;494;TRANSPORTE DE MERCANCIAS POR CARRETERA Y SERVICIOS DE MUDANZA;38;1998;4;0;2;343205.91;;;;0
264447;683;ACTIVIDADES INMOBILIARIAS POR CUENTA DE TERCEROS;28;1995;5;0;0;0;;;;0
174872;471;COMERCIO AL POR MENOR EN ESTABLECIMIENTOS NO ESPECIALIZADOS;37;1997;1;5;5;134843.67;111628.24;6;;1
791563;829;ACTIVIDADES DE APOYO A LAS EMPRESAS;36;2002;4;0;0;29208.89;;;;0
223532;412;CONSTRUCCION DE EDIFICIOS;08;2004;4;2;0;1092.47;;;22.11;0
791349;821;ACTIVIDADES ADMINISTRATIVAS Y AUXILIARES DE OFICINA;36;1993;1;3;3;26734.23;;;104.51;1
57560;452;MANTENIMIENTO Y REPARACION DE VEHICULOS DE MOTOR;31;1999;1;3;7;1448580.32;6978.72;1;;1
654395;472;COMERCIO AL POR MENOR DE PRODUCTOS ALIMENTICIOS. BEBIDAS Y TABACO EN ESTABLECIMIENTOS ESPECIALIZADOS;06;2018;2;3;0;2188.24;;;;1
669717;521;DEPOSITO Y ALMACENAMIENTO;03;2016;1;4;4;46732.42;;;66.78;0
153615;475;COMERCIO AL POR MENOR DE OTROS ARTICULOS DE USO DOMESTICO EN ESTABLECIMIENTOS ESPECIALIZADOS;29;1983;5;0;0;0;;;;0
690257;411;PROMOCION INMOBILIARIA;29;2018;2;4;2;2311760.37;;;336.27;0
511070;310;FABRICACION DE MUEBLES;48;2005;5;0;0;0;;;;0
537784;791;ACTIVIDADES DE AGENCIAS DE VIAJES Y OPERADORES TURISTICOS;08;2008;4;1;0;0;;;;0
545808;329;INDUSTRIAS MANUFACTURERAS N.C.O.P.;28;2007;5;0;0;0;;;;0
848046;461;INTERMEDIARIOS DEL COMERCIO;18;2015;4;0;2;42502.06;;;;0
878052;461;INTERMEDIARIOS DEL COMERCIO;28;2020;2;2;0;468.65;16721.29;1;;1
724114;463;COMERCIO AL POR MAYOR DE PRODUCTOS ALIMENTICIOS. BEBIDAS Y TABACO;21;2022;1;3;4;69609.52;;;5.87;0
56224;222;FABRICACION DE PRODUCTOS DE PLASTICO;08;1990;1;6;5;3322356.64;;;60.18;0
5897;682;ALQUILER DE BIENES INMOBILIARIOS POR CUENTA PROPIA;29;1962;2;2;0;41888.39;;;;0
72932;451;VENTA DE VEHICULOS DE MOTOR;08;1986;5;0;0;0;7674.64;1;;0
745121;411;PROMOCION INMOBILIARIA;29;2021;4;1;0;1319.96;;;;0
804535;561;RESTAURANTES Y PUESTOS DE COMIDAS;17;2013;1;3;3;244427.74;16615.37;7;0;1
146088;464;COMERCIO AL POR MAYOR DE PRODUCTOS DE USO DOMESTICO;15;1995;4;1;0;0;;;;0
